TokenAddress,Chain,EventID,EventType,Event,EventDetail,Pt,BaseScore
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),3.4343214840528,2024-04-05 05,1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,5,Smart Money Trades,Smart Money Bought(ETH),1.0000000000,2024-04-05 04,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),3.02411178419483,2024-04-05 04,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),3.71449899271494,2024-04-05 04,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),13.4641904993571,2024-04-05 04,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),3.26807483798611,2024-04-05 03,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),4.13143218623449,2024-04-05 03,1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,10,Cex Trades,Cex Deposit(ETH),3.84548727041558,2024-04-05 03,-1
0x808507121b80c02388fad14726482e061b8da827,eth,N-1,Centralized Exchange Announcement,Centralized Exchange Announcement: Token Listing,"A wallet deposited 200,000 PENDLE tokens to Binance 2 hours ago.",2024-04-05 03,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),4.32859566506223,2024-04-05 02,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),9.28001088902058,2024-04-05 02,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),3.46539615984257,2024-04-05 02,1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,10,Cex Trades,Cex Deposit(ETH),4.00602765221998,2024-04-05 02,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),3.6909752987863,2024-04-05 01,1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,10,Cex Trades,Cex Deposit(ETH),4.06050043508324,2024-04-05 01,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),4.2328442602889,2024-04-05 01,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),3.80729813065623,2024-04-05 00,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),4.90749465622232,2024-04-05 00,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),4.77342388691896,2024-04-05 00,1
0x808507121b80c02388fad14726482e061b8da827,eth,C-12,Category Performance,Bull Category Performance Times,1,2024-04-05 00,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),5.51553668680331,2024-04-04 23,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),5.36640419969588,2024-04-04 23,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),4.65848403906055,2024-04-04 23,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),4.95671306841594,2024-04-04 23,1
0x57e114b691db790c35207b2e685d4a43181e6061,eth,5,Smart Money Trades,Smart Money Bought(ETH),4.9668471517,2024-04-04 23,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),5.1135900091148,2024-04-04 22,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),5.09850542364262,2024-04-04 22,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),5.06480870475031,2024-04-04 21,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),6.35071338366762,2024-04-04 21,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),6.11955845368801,2024-04-04 21,1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,21,Whale Position Change,Position Change Times,1,2024-04-04 21,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),6.36218990994754,2024-04-04 21,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,N-6,Project News,Project News: Governance Token Proposal,"FET, AGIX, and OCEAN have initiated a token merger voting process, which will end on April 16th.",2024-04-04 20,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),6.40566759570676,2024-04-04 20,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),6.0339838427229,2024-04-04 20,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),4.3486933041683,2024-04-04 20,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),6.11092982278721,2024-04-04 20,1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,21,Whale Position Change,Position Change Times,1,2024-04-04 20,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),6.92898210218285,2024-04-04 19,1
0x57e114b691db790c35207b2e685d4a43181e6061,eth,5,Smart Money Trades,Smart Money Bought(ETH),1.0000000000,2024-04-04 19,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),6.61030765458555,2024-04-04 19,1
0x57e114b691db790c35207b2e685d4a43181e6061,eth,21,Whale Position Change,Position Change Times,1,2024-04-04 19,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-9,Open Interest Change,Open Interest Increased,0.178503808182776,2024-04-04 18,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),6.6172099401649,2024-04-04 18,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),6.05229219825024,2024-04-04 18,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),6.89186457297754,2024-04-04 18,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),4.3486933041683,2024-04-04 18,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.49475855388491,2024-04-04 17,1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,N-1,Centralized Exchange Announcement,Centralized Exchange Announcement: Token Listing,"Pepe (PEPE) & Shiba Inu (SHIB) listed, Qubetics (TICS) ICO whitelist opening",2024-04-04 17,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),5.90709200159554,2024-04-04 17,1
0x808507121b80c02388fad14726482e061b8da827,eth,C-9,Open Interest Change,Open Interest Increased,0.107080747585115,2024-04-04 17,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),6.84447442005751,2024-04-04 17,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),6.37926179079329,2024-04-04 16,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.51896088515708,2024-04-04 16,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),6.25023611643204,2024-04-04 16,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),5.47632315209011,2024-04-04 16,1
0x808507121b80c02388fad14726482e061b8da827,eth,C-9,Open Interest Change,Open Interest Increased,0.0537329669464235,2024-04-04 16,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),4.10964710801806,2024-04-04 15,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),4.99923961225785,2024-04-04 15,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.56923030269345,2024-04-04 15,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),6.31927018167633,2024-04-04 15,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,N-10,Project News,Project News: Major update,Investors shift focus to new PEPE competitor launching 420,2024-04-04 15,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.58604779199287,2024-04-04 14,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),3.75099193024853,2024-04-04 14,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),3.2425132383555,2024-04-04 14,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,15,Dex Trades,Dex Bought(ETH),3.9634886685444,2024-04-04 14,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),6.3189744242934,2024-04-04 14,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.60324871010511,2024-04-04 13,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),6.31630246291237,2024-04-04 13,-1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.26925221708194,2024-04-04 13,-1
0x57e114b691db790c35207b2e685d4a43181e6061,eth,21,Whale Position Change,Position Change Times,1,2024-04-04 13,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.35776231897816,2024-04-04 12,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),3.45360061464643,2024-04-04 12,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.42918681774019,2024-04-04 12,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),6.16115892532087,2024-04-04 12,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.38597560701989,2024-04-04 11,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.39410712524737,2024-04-04 11,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),3.3875927818222,2024-04-04 11,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),6.12186152054312,2024-04-04 11,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),5.73970564867504,2024-04-04 10,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),3.79097082845057,2024-04-04 10,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.39375046063002,2024-04-04 10,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.40164575508617,2024-04-04 10,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,10,Cex Trades,Cex Deposit(ETH),5.38546621160938,2024-04-04 09,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.44357993456675,2024-04-04 09,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.40342620506317,2024-04-04 09,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),4.76224654064012,2024-04-04 09,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,11,Cex Trades,Cex Withdrawal(ETH),6.5220752301566,2024-04-04 08,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),4.9555679279372,2024-04-04 08,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.39014403123842,2024-04-04 08,-1
0x57e114b691db790c35207b2e685d4a43181e6061,eth,21,Whale Position Change,Position Change Times,2,2024-04-04 08,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.72047460069677,2024-04-04 08,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.40480928026916,2024-04-04 07,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,11,Cex Trades,Cex Withdrawal(ETH),6.40610455186096,2024-04-04 07,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),5.2608529254951,2024-04-04 07,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.23109802959481,2024-04-04 07,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),3.02778453455755,2024-04-04 06,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.24899127678208,2024-04-04 06,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.36248175813722,2024-04-04 06,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,11,Cex Trades,Cex Withdrawal(ETH),6.1664846085669,2024-04-04 06,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,11,Cex Trades,Cex Withdrawal(ETH),5.38159055128058,2024-04-04 05,1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),3.77831191855206,2024-04-04 05,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.25140585752944,2024-04-04 05,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.44096512626941,2024-04-04 05,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),3.29049843830198,2024-04-04 05,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,11,Cex Trades,Cex Withdrawal(ETH),5.2143401186196,2024-04-04 04,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),4.2298870504198,2024-04-04 04,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.49634009562604,2024-04-04 04,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.27843182181264,2024-04-04 04,-1
0x57e114b691db790c35207b2e685d4a43181e6061,eth,5,Smart Money Trades,Smart Money Bought(ETH),1.0000000000,2024-04-04 04,1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),3.30244133255374,2024-04-04 04,1
0x57e114b691db790c35207b2e685d4a43181e6061,eth,21,Whale Position Change,Position Change Times,1,2024-04-04 04,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,N-10,Project News,Project News: Major update,Whales dump UNI as prices dip 10%,2024-04-04 03,1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),7.46909827138211,2024-04-04 03,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),12.7365328861968,2024-04-04 03,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),4.08199503334763,2024-04-04 03,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.59374730619117,2024-04-04 03,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,11,Cex Trades,Cex Withdrawal(ETH),5.16199275230325,2024-04-04 03,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.27941585967195,2024-04-04 03,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,11,Cex Trades,Cex Withdrawal(ETH),4.20580619861018,2024-04-04 02,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.28094037724009,2024-04-04 02,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),8.6378318810198,2024-04-04 02,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),6.46354241846186,2024-04-04 02,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.65021421556014,2024-04-04 02,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,11,Cex Trades,Cex Withdrawal(ETH),4.24324203926929,2024-04-04 02,1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),7.34696726820506,2024-04-04 01,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.24990137352813,2024-04-04 01,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.78363258242216,2024-04-04 01,1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),8.62656051333481,2024-04-04 01,-1
0x57e114b691db790c35207b2e685d4a43181e6061,eth,3,VC Position Change,VC Increased Position,2.78258890562613,2024-04-04 00,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.24942897968063,2024-04-04 00,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),8.72962375844313,2024-04-04 00,1
0x808507121b80c02388fad14726482e061b8da827,eth,C-13,Category Performance,Bear Category Performance Times,1,2024-04-04 00,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-13,Category Performance,Bear Category Performance Times,2,2024-04-04 00,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),7.72030670449497,2024-04-04 00,1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-13,Category Performance,Bear Category Performance Times,1,2024-04-04 00,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),7.97162688420985,2024-04-04 00,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),3.07323562556602,2024-04-03 23,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),8.01025950917462,2024-04-03 23,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.21298770977529,2024-04-03 23,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),7.73640173394089,2024-04-03 23,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),8.70056133427177,2024-04-03 23,1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),8.05054429829929,2024-04-03 22,-1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.15315670434025,2024-04-03 22,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),8.72827854236114,2024-04-03 22,1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),8.80756978871394,2024-04-03 22,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),3.09843847496495,2024-04-03 22,-1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.14055995542837,2024-04-03 21,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),9.62026583701302,2024-04-03 21,1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),8.33533760387813,2024-04-03 21,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),3.96088964386371,2024-04-03 21,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),8.32509657702969,2024-04-03 21,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),13.6053862175621,2024-04-03 20,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.13838560478969,2024-04-03 20,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),8.43880999680165,2024-04-03 20,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),9.21256890370497,2024-04-03 20,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),4.13163599660732,2024-04-03 20,-1
0x57e114b691db790c35207b2e685d4a43181e6061,eth,21,Whale Position Change,Position Change Times,3,2024-04-03 19,-1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.2444702004811,2024-04-03 19,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),9.24661962587933,2024-04-03 19,1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),8.68579649089143,2024-04-03 19,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),4.18646448147403,2024-04-03 19,-1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.24375909139375,2024-04-03 18,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),9.31517056967947,2024-04-03 18,1
0x57e114b691db790c35207b2e685d4a43181e6061,eth,21,Whale Position Change,Position Change Times,2,2024-04-03 18,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),4.32030583565337,2024-04-03 18,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),8.54907520786717,2024-04-03 18,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),7.19706033830969,2024-04-03 17,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),8.64845495821474,2024-04-03 17,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.18463710855821,2024-04-03 17,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),4.30424010199764,2024-04-03 17,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,N-10,Project News,Project News: Major update,Pepe and Floki recover while miners scramble to position on Viral NuggetRush presale,2024-04-03 16,1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.17848968875995,2024-04-03 16,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,N-8,Project News,Project News: Team token transfer out,"Arkham team unlocked and transferred out 25 million ARKM tokens, with 6 million tokens already transferred to Binance.",2024-04-03 16,-1
0x57e114b691db790c35207b2e685d4a43181e6061,eth,15,Dex Trades,Dex Bought(ETH),3.13306462356923,2024-04-03 16,1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),7.11012330463565,2024-04-03 16,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),6.45339091946179,2024-04-03 16,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),4.21778038900761,2024-04-03 16,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,11,Cex Trades,Cex Withdrawal(ETH),4.16054450223008,2024-04-03 16,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),4.19337313810997,2024-04-03 15,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),7.47612945272687,2024-04-03 15,-1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.22689776441287,2024-04-03 15,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),6.22499169798935,2024-04-03 15,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,11,Cex Trades,Cex Withdrawal(ETH),5.3880202127124,2024-04-03 15,1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,N-10,Project News,Project News: Major update,Investors Hodl PEPE & BUDZ In Preparation For Bull Run,2024-04-03 15,1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,10,Cex Trades,Cex Deposit(ETH),7.74152742949239,2024-04-03 14,-1
0x808507121b80c02388fad14726482e061b8da827,eth,10,Cex Trades,Cex Deposit(ETH),3.18462965483818,2024-04-03 14,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,11,Cex Trades,Cex Withdrawal(ETH),6.15391606145107,2024-04-03 14,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),4.2052059964561,2024-04-03 14,-1
